CensusTract,State,County,Urban,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
6059099202,California,Orange County,1,8323,1945,0,0.0,0.0,0,1,0,0,0,1,20.259231020586,62941.0,0,1,0,1,0,0,0,0,,732.337619870901,,,301.109762832522,,732.337619870901,8.7989621515187,301.109762832522,3.6178032299954603,162.55146586895,1.9530393592328499,76.2453179173172,0.9160797539026451,317.295130752027,3.81226878231439,9.65018655732274,0.11594601174243299,239.667808353901,2.87958438488407,4.40165404975414,0.052885426525941893,4.67800578195602,0.0562057645314913,156.644835233688,1.88207179182612,268.684598684311,3.2282181747484198,8.29930352495285,0.42669941002328304,48.2386782197282,2.4801376976724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3859.0,2165.0,727.0,2917.0,107.0,2625.0,54.0,77.0,2543.0,4510.0,67.0,462.0
6059099203,California,Orange County,1,6029,1503,0,8.0,0.13269198872118096,0,0,0,0,0,0,14.6452346160091,81471.0,0,1,0,1,0,0,0,0,,3329.12599871308,,,1278.60186860058,,3329.12599871308,55.218543684078206,1278.60186860058,21.2075280909037,765.574659595266,12.6982030120296,439.141992672347,7.28382804233449,786.014059386216,13.0372210878457,38.1422070711851,0.63264566381133,2006.83483508788,33.2863631628443,11.3953482657671,0.18900892794438698,2.00367085868493,0.0332338838726974,484.735867187381,8.04007077769748,808.539391530678,13.410837477702401,34.1433286740794,2.2716785544963,69.8518521211226,4.64749515110596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2197.0,1402.0,783.0,1632.0,64.0,3611.0,22.0,8.0,692.0,1239.0,58.0,129.0
6059099204,California,Orange County,1,4729,1347,0,137.0,2.897018397124128,0,0,0,0,0,0,12.8233970753656,78071.0,0,0,0,0,0,0,0,0,,81.284880168736,,,19.9914342239499,,81.284880168736,1.71885980479459,19.9914342239499,0.422741260815181,20.1516056805849,0.426128265607632,12.1415224820375,0.25674608758802203,21.4903761278838,0.454438065719683,0.0,0.0,55.4906746596098,1.17341244786656,0.0,0.0,0.0,0.0,4.30383093189448,0.0910093239986145,9.53938843496144,0.201721049586835,0.96287739276886,0.0714831026554462,1.03530450491235,0.0768600226364029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1470.0,990.0,838.0,1353.0,33.0,2953.0,22.0,5.0,363.0,598.0,82.0,81.0
6059099212,California,Orange County,1,4914,1661,0,121.0,2.4623524623524626,0,0,0,0,0,0,15.3237674760854,70417.0,0,1,0,1,0,0,0,0,,1279.11801075935,,,314.007765227929,,1279.11801075935,26.030077549030402,314.007765227929,6.390064412452761,225.182396169752,4.5824663445208,147.385601971298,2.99929999941592,933.180631622672,18.9902448437662,15.1130749937147,0.307551383673478,182.518600101583,3.7142572263244302,4.23842492885888,0.0862520335543117,8.71341545972973,0.177318181923682,135.353859682102,2.75445379898457,276.265580334701,5.62201018182134,4.71158114902209,0.283659310597357,56.374491769122,3.3940091372138403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992.0,1119.0,500.0,3095.0,69.0,834.0,24.0,37.0,855.0,1400.0,28.0,198.0
6059099214,California,Orange County,1,3498,1404,0,29.0,0.8290451686678102,0,0,0,0,0,0,7.92297111416781,96053.0,0,1,0,1,0,0,0,0,,1925.60324566066,,,474.651687400416,,1925.60324566066,55.04869198572509,474.651687400416,13.5692306289427,443.076235067099,12.666559035651801,196.105944821611,5.60623055522044,1512.78062704206,43.2470162104647,14.7580981217325,0.421901032639579,218.087790204212,6.23464237290486,14.1954868214671,0.405817233318098,14.4054386327043,0.41181928624083197,151.375811389647,4.32749603743989,223.945675788447,6.402106226084831,11.2166448859498,0.798906330908105,12.1847758796066,0.86786152988651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,746.0,632.0,745.0,2863.0,26.0,323.0,24.0,18.0,244.0,371.0,79.0,25.0
6059099215,California,Orange County,1,5203,1841,0,9.0,0.17297712857966557,0,0,0,0,0,0,7.249802994483839,111310.0,0,1,0,1,0,0,0,0,,709.556469261646,,,46.5680606625974,,709.556469261646,13.637448957556101,46.5680606625974,0.895023268548864,178.396808281541,3.4287297382575597,95.7936602830887,1.8411235879894,576.305621504784,11.076410176913,2.99490598961711,0.057561137605556596,72.0083198696375,1.38397693387733,1.0,0.0192196809532962,1.18214322067797,0.022720415542532603,56.0654823035002,1.07756068236595,83.7929858975112,1.6104744550742098,4.35627944441512,0.23662571669826798,3.46788221085444,0.188369484565695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588.0,1241.0,468.0,4003.0,43.0,519.0,38.0,37.0,563.0,942.0,56.0,27.0
6059099216,California,Orange County,1,4000,1444,0,22.0,0.5499999999999999,0,0,0,0,0,0,2.5370887981079298,97891.0,0,0,0,0,0,0,0,0,,227.287834912539,,,33.4107736647129,,227.287834912539,5.68219587281346,33.4107736647129,0.8352693416178231,38.1032774522901,0.952581936307251,73.1843882203102,1.82960970550776,203.671166270971,5.0917791567742805,2.02500560553744,0.050625140138436095,8.61095383763313,0.215273845940828,1.17568568512797,0.0293921421281993,2.35990659426898,0.058997664856724405,9.4451184887439,0.23612796221859797,24.9218074940145,0.6230451873503631,1.49136542878114,0.103280154347724,3.01585987443104,0.208854561941208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.0,872.0,527.0,3231.0,29.0,421.0,9.0,13.0,297.0,537.0,31.0,42.0
6059099217,California,Orange County,1,2354,870,0,10.0,0.4248088360237893,0,0,0,0,0,0,3.43383584589615,143542.0,0,1,0,1,0,0,0,0,,1041.57274377719,,,155.456751185935,,1041.57274377719,44.2469304918091,155.456751185935,6.60394015233369,227.555116039235,9.66674239758858,227.316890282556,9.65662235694802,907.908925238997,38.568773374638795,6.48344839457422,0.275422616591938,82.7403797358274,3.51488444077432,5.0,0.212404418011895,3.00000014901161,0.127442657137282,36.4399938285351,1.54800313630141,77.7838715503458,3.30432759347263,0.0,0.0,5.20376835085335,0.598134293201535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.0,502.0,460.0,2020.0,23.0,199.0,7.0,7.0,98.0,201.0,0.0,12.0
6059099220,California,Orange County,1,5115,2274,0,6.0,0.11730205278592376,0,0,0,0,0,0,6.49163819456932,117181.0,0,1,0,1,0,0,0,0,0.0,1464.48076171428,0.0,0.0,151.082646116964,0.0,1464.48076171428,28.631099935763,151.082646116964,2.95371742164152,241.777990949864,4.72684244281259,159.49295305158,3.11814179963988,1258.73618259747,24.6087230224333,16.0000002468005,0.312805478920831,90.0917163664126,1.76132387813123,6.00000006798655,0.117302054115084,18.581923013553,0.363282952366628,75.070930050686,1.46766236658233,172.366275838693,3.36981966449057,13.5628404441522,0.59643097819491,13.5481806250027,0.595786307168105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753.0,857.0,534.0,4332.0,40.0,359.0,12.0,37.0,335.0,582.0,24.0,53.0
6059099222,California,Orange County,1,4733,1406,0,0.0,0.0,0,0,0,0,0,1,14.963099630996298,62675.0,0,0,0,0,0,0,0,0,,331.016715064645,,,152.156380578876,,331.016715064645,6.99380340301383,152.156380578876,3.21479781489279,77.0920879356563,1.6288207888370199,50.0733880437911,1.05796298423391,147.810476791114,3.12297647984605,0.227246195077896,0.00480131407305929,131.057016022503,2.7690051980245802,0.0,0.0,0.227246195077896,0.00480131407305929,51.6947367163375,1.0922192418410601,50.293787997216,1.06261964921225,2.51056329859421,0.17856068980044099,5.77913740917575,0.41103395513341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2159.0,996.0,837.0,1487.0,15.0,2709.0,12.0,12.0,498.0,613.0,85.0,97.0
6059099223,California,Orange County,1,5102,1568,0,4.0,0.07840062720501764,0,0,0,0,0,1,17.012617012617,58869.0,0,0,0,0,0,0,0,0,,459.499284505844,,,168.188331782818,,459.499284505844,9.006258026378761,168.188331782818,3.29651767508463,107.798271596432,2.11286302619427,79.3901371061802,1.55605913575422,143.780057914555,2.81811168001872,4.49543511867523,0.0881112332159003,284.889968752861,5.58388805866055,0.211455717682838,0.00414456522310542,3.72317910194397,0.0729748941972554,22.3991870880127,0.439027579145682,41.4274505004287,0.811984525684608,13.6394828110933,0.869864975197279,13.0203705132008,0.830380772525559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2248.0,1090.0,839.0,1228.0,26.0,3241.0,4.0,15.0,588.0,823.0,227.0,176.0
6059099224,California,Orange County,1,3521,1091,0,13.0,0.3692132916785004,0,0,0,0,0,0,3.27181208053691,87321.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678.0,734.0,625.0,1795.0,17.0,1478.0,22.0,8.0,201.0,299.0,31.0,33.0
6059099225,California,Orange County,1,3348,1026,0,34.0,1.015531660692951,0,0,0,0,0,0,14.019471488178,121548.0,0,0,0,0,0,0,0,0,,96.1941742449999,,,20.6221021246165,,96.1941742449999,2.87318322117682,20.6221021246165,0.61595287110563,23.4322097068653,0.699886789332893,20.6245623193681,0.616026353625093,57.1921537257731,1.70824831916885,0.193337693810463,0.00577472203734955,30.8480893615633,0.921388571133911,0.0,0.0,0.19483414653223,0.0058194189525755695,7.7657606001012,0.23195222819896102,4.72213407140225,0.141043431045467,0.487382705061464,0.047503187627823,1.87009224295616,0.182270199118534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1021.0,720.0,602.0,1696.0,22.0,1377.0,6.0,10.0,237.0,279.0,8.0,62.0
6059099226,California,Orange County,1,3889,1112,0,21.0,0.5399845718693752,0,0,0,0,0,0,6.7407586373520205,99115.0,0,0,0,0,0,0,0,0,,63.8240933418274,,,16.655994579196,,63.8240933418274,1.6411440818160798,16.655994579196,0.428284766757418,12.4253795295954,0.319500630743003,10.8756467998028,0.27965149909495496,25.7761961370707,0.662797535023673,0.524116158485413,0.0134768875928365,29.9908880293369,0.771172230119232,0.0,0.0,0.0,0.0,7.53289279341698,0.193697423332913,8.56359526515007,0.220200443948318,0.209661022759974,0.0188544085215804,0.66236434597522,0.05956513902654861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,990.0,788.0,710.0,1432.0,32.0,2081.0,17.0,13.0,314.0,507.0,8.0,41.0
6059099227,California,Orange County,1,5922,1885,0,7.0,0.1182033096926714,0,0,0,0,0,0,13.544282605056098,79196.0,0,1,0,1,0,0,0,0,,5182.98494427092,,,1431.55826112907,,5182.98494427092,87.5208535000156,1431.55826112907,24.1735606404774,1180.39304366056,19.9323377855549,570.644826692878,9.63601531058558,2155.19590226468,36.393041240538295,93.2259603063576,1.57423100821273,1937.19735724619,32.7118770220565,14.6732845846564,0.24777582885269098,29.4247401952744,0.49687166827548696,953.267705217004,16.097056825684,1480.27513271105,24.996202848886302,78.6152011844933,4.1705677020951395,102.015270163538,5.41195067180573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1621.0,1332.0,687.0,2420.0,101.0,2310.0,18.0,30.0,1043.0,1610.0,89.0,115.0
6059099229,California,Orange County,1,6312,2396,0,154.0,2.4397972116603297,0,0,0,0,0,0,11.216239463272,74152.0,0,1,0,1,0,0,0,0,0.0,3776.50139785558,0.0,0.0,920.105649686418,0.0,3776.50139785558,59.83050376830769,920.105649686418,14.577085704791202,784.026325040497,12.421202868195499,597.36089871265,9.46389256515605,2320.71991031617,36.766791988532496,45.343008663971,0.718361987705497,1070.03378398344,16.9523730035399,13.9157312754542,0.22046469067576302,10.251874185662,0.162418792548511,316.237108715577,5.0100936108298,501.963756560814,7.95253099747804,40.5626125521958,1.6929304070198599,37.0782145758567,1.54750478196397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1578.0,1240.0,1336.0,3618.0,78.0,1915.0,15.0,15.0,671.0,960.0,115.0,68.0
6059099230,California,Orange County,1,4358,1502,0,40.0,0.9178522257916476,0,0,0,0,0,0,2.55336961071578,100798.0,0,0,0,0,0,0,0,0,,162.226673834026,,,18.3349938141182,,162.226673834026,3.72250284153341,18.3349938141182,0.42072037205411206,28.7535903854296,0.659788673369196,41.4619380813092,0.951398303839128,123.671327926219,2.8378000900922102,0.797126412391663,0.018291106296275,25.952313224785,0.595509711445274,0.00130004796665162,2.9831297995677297e-05,0.0,0.0,11.804604790872,0.270872069547314,7.90031855879352,0.181283124341292,3.03821575362235,0.20227801289096897,0.888054891373031,0.0591248263231046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.0,963.0,633.0,3244.0,30.0,712.0,16.0,11.0,345.0,475.0,53.0,27.0
6059099231,California,Orange County,1,5488,1766,0,37.0,0.674198250728863,0,0,0,0,0,0,5.50338091660406,141200.0,0,1,0,1,0,0,0,0,333.68599820137,5223.11631292396,333.68599820137,19.1206396073103,539.491576675297,19.1206396073103,5223.11631292396,95.1734022034249,539.491576675297,9.830385872363271,1195.59321730956,21.7855906944163,961.709343333059,17.5238582968852,3582.10600024939,65.2716107917163,24.5270836125128,0.44692207748747803,1265.44253112521,23.0583551589871,8.97535081300884,0.163545022102931,23.9014036990702,0.43552120442912196,318.163954249518,5.79744814594602,405.937435422358,7.396819158570669,29.520107362323,1.67158025834218,16.3119245936982,0.9236650392807599,333.68599820137,6.0802842237859,19.1206396073103,0.348408156109881,76.1468079388142,1.3875147219171702,61.7571925222874,1.1253132748230201,253.192360758781,4.6135634249049104,1.67462484538555,0.0305143011185414,41.1749529540539,0.750272466363956,1.23141512274742,0.022438322207496697,0.0,0.0,36.4126355648041,0.663495546005905,38.1442481298,0.695048253094023,1.30158398021013,0.0737023771353412,1.0968362512067,0.0621085079958492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562.0,1254.0,1008.0,3781.0,26.0,1316.0,9.0,24.0,332.0,422.0,31.0,17.0
6059099232,California,Orange County,1,5325,1931,0,47.0,0.8826291079812207,0,0,0,0,0,0,7.6362957430918605,118500.0,0,1,0,1,0,0,0,0,,1945.872185288,,,472.060448375996,,1945.872185288,36.542200662685396,472.060448375996,8.8649849460281,366.925157472957,6.89061328587713,427.975869780872,8.037105535791019,1453.17813317571,27.289730200482797,4.41065500397235,0.08282920195253239,351.965091723716,6.60967308401344,1.79028153419495,0.0336203105013135,9.85205546318321,0.185015126069168,124.675962435256,2.34133262789214,211.417243967997,3.97027688202811,16.0285763628781,0.8300660985436611,25.6101028544363,1.32626115248246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,973.0,1030.0,1165.0,3839.0,20.0,1141.0,7.0,16.0,302.0,521.0,53.0,65.0
6059099233,California,Orange County,1,3419,1062,0,8.0,0.23398654577361802,0,0,0,0,0,0,5.02637294446168,108899.0,0,1,0,1,0,0,0,0,,1402.14748474583,,,262.844189452939,,1402.14748474583,41.010455827605405,262.844189452939,7.68775049584495,324.641102395952,9.49520627072102,212.321750449948,6.2100541225489305,840.326740046963,24.5781439030992,13.8919021561742,0.406314774968534,427.328471989371,12.4986391339389,2.69721608236432,0.0788890342896847,13.9164438378066,0.40703257788261404,103.986708970362,3.0414363547926904,152.55427287519,4.46195591913395,24.9725288284826,2.3514622249042003,19.1854203414987,1.80653675532003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.0,778.0,586.0,2018.0,23.0,1045.0,14.0,34.0,285.0,363.0,56.0,48.0
6059099234,California,Orange County,1,3466,1200,0,0.0,0.0,0,0,0,0,0,0,4.6888082612336,121250.0,0,1,0,1,0,0,0,0,,2223.76657115016,,,667.794477734715,,2223.76657115016,64.1594509852903,667.794477734715,19.2670074360852,407.50892593246,11.757326195396999,583.153410685714,16.8249685714286,1281.35186015442,36.9691823472135,15.9289145171642,0.459576298821819,779.957429133588,22.5030995133753,6.97220803797245,0.201160070339655,8.16668679565191,0.23562281580068997,131.389483642066,3.79081026087899,227.872922501527,6.57452171094999,72.4668509997573,6.03890424997977,35.6221217443526,2.96851014536272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,814.0,681.0,777.0,2038.0,21.0,1194.0,11.0,15.0,187.0,360.0,77.0,54.0
6059099235,California,Orange County,1,4619,1928,0,19.0,0.41134444684996757,0,0,0,0,1,0,10.8847867600255,88077.0,0,1,0,1,0,0,0,1,1.00078725814819,3608.91360852658,1.00078725814819,0.110423684120178,971.397670771155,0.110423684120178,3608.91360852658,78.131924843615,971.397670771155,21.0304756607741,657.639917291701,14.2377120002533,547.837196011911,11.860515176703,2863.837390712,62.001242492141095,36.0742296883836,0.78099652930036,332.969395138323,7.208690087428519,21.9999995362014,0.476293559995699,20.8322662006831,0.45101247457638205,333.200337733302,7.21368992711198,547.466126008658,11.8524816195856,122.289531565504,6.34281802725644,96.1018356395434,4.9845350435447795,1.00078725814819,0.0216667516377613,0.110423684120178,0.00239064048755528,0.187647610902786,0.00406251593208024,0.156373009085655,0.0033854299434001997,0.625492036342621,0.013541719773600799,0.0,0.0,0.291896283626556,0.0063194692276803705,0.0,0.0,0.0,0.0,0.0833989381790161,0.00180556263648011,0.0521243363618851,0.00112847664780007,0.0,0.0,0.0216596238315105,0.00112342447258872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1298.0,863.0,714.0,3644.0,41.0,445.0,22.0,31.0,436.0,739.0,157.0,129.0
6059099237,California,Orange County,1,3583,1229,0,37.0,1.0326542003907342,0,0,0,0,0,0,5.6135401974612105,133958.0,0,1,0,1,0,0,0,0,,791.09536293149,,,62.3707263497636,,791.09536293149,22.0791337686712,62.3707263497636,1.74074033909471,186.419925220311,5.20290050852109,88.7918064827099,2.47814140336896,638.719330493361,17.826383770398,3.27744713425636,0.0914721499932002,81.7418229822069,2.28137937432897,6.0,0.1674574379012,3.37082261568867,0.0940782198071076,57.9859447833151,1.61836295794907,80.3308587232605,2.24199996436674,0.0,0.0,15.0380586998072,1.22360119607869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631.0,818.0,538.0,2915.0,22.0,385.0,11.0,13.0,237.0,371.0,0.0,71.0
6059099238,California,Orange County,1,4031,1378,0,15.0,0.37211610022326963,0,0,0,0,0,0,8.03059273422562,146250.0,0,1,0,1,0,0,0,0,,2153.8755582571,,,404.484427470714,,2153.8755582571,53.4327848736567,404.484427470714,10.0343445167629,506.895913732238,12.574942042476799,400.246904136613,9.92922113958355,1768.82185070217,43.8804726048665,7.72636104188859,0.191673555988305,251.48065502895,6.23866670873109,5.86715939640999,0.14555096493202702,6.23557183006778,0.15469044480446,113.743963452987,2.82173067360425,211.326742323115,5.24253888174437,1.28466929867864,0.0932270898895963,12.9144287657691,0.937186412610241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,709.0,929.0,820.0,3086.0,23.0,675.0,9.0,23.0,215.0,358.0,38.0,24.0
6059099239,California,Orange County,1,3924,1351,0,0.0,0.0,0,0,0,0,0,0,5.67081604426003,145250.0,0,1,0,1,0,0,0,0,90.1126212477684,3240.66127210687,90.1126212477684,9.34047522349283,319.38894751334,9.34047522349283,3240.66127210687,82.5856593299405,319.38894751334,8.139371751104491,736.898854669213,18.7792776419269,558.210637371754,14.2255514111049,2640.69200535375,67.2959226644686,13.715863533318,0.349537806659481,388.929691951154,9.91156197632911,9.50771257111046,0.24229644676632198,13.9568248815631,0.355678513801302,173.859192072348,4.4306623871648405,282.752736106275,7.20572721983371,0.0,0.0,6.01081130880141,0.444915714937188,90.1126212477684,2.2964480440308,9.34047522349283,0.23803453678626,19.6967470785603,0.5019558378838,17.7270721802488,0.451760249241814,86.1732752658427,2.19605696396133,0.0,0.0,2.46209338482004,0.0627444797354749,0.492418694848311,0.0125488964028622,0.492418694848311,0.0125488964028622,0.492418694848311,0.0125488964028622,3.4469308340922,0.0878422740594342,0.0,0.0,0.172870386631985,0.0127957355019974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.0,897.0,658.0,3126.0,18.0,543.0,10.0,17.0,210.0,340.0,0.0,7.0
6059099240,California,Orange County,1,5183,2093,0,13.0,0.25081998842369285,0,0,0,0,0,0,2.5255338904364,100550.0,0,1,0,1,0,0,0,0,0.0,667.520854562521,0.0,0.0,78.2931769639254,0.0,667.520854562521,12.879044077995799,78.2931769639254,1.51057644151891,130.340655989945,2.51477244819496,121.51607491076,2.34451234633918,593.460437297821,11.450133847150699,0.678334929049015,0.0130876891578047,36.7097573317587,0.708272377614485,1.50237193703651,0.028986531681198403,0.148030012845993,0.00285606816218393,35.0219250377268,0.6757076025029279,50.5076196286827,0.974486197736499,7.57928241696209,0.36212529464701804,2.45224929868709,0.117164323874204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.0,1025.0,693.0,4314.0,49.0,436.0,14.0,19.0,351.0,556.0,57.0,21.0
6059099241,California,Orange County,1,4274,1611,0,0.0,0.0,0,0,0,0,0,0,5.96026490066225,79071.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,957.0,875.0,516.0,2305.0,79.0,1305.0,36.0,22.0,527.0,825.0,84.0,72.0
6059099242,California,Orange County,1,3584,1093,0,2.0,0.055803571428571425,0,0,0,0,0,0,6.19788771539744,88438.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.0,888.0,396.0,2121.0,53.0,687.0,14.0,26.0,683.0,1128.0,9.0,54.0
6059099243,California,Orange County,1,4287,1781,0,17.0,0.3965477023559599,0,0,0,0,0,0,5.37843757605257,122159.0,0,1,0,1,0,0,0,0,,1557.38428997993,,,190.247269876301,,1557.38428997993,36.328068345694795,190.247269876301,4.43777163229068,249.752925544977,5.82582051656117,149.416436061263,3.48533790672412,1265.62975335121,29.5225041602802,18.9854967147112,0.44286206472384404,179.770129151642,4.19337833337164,2.08395985234529,0.0486111465440935,1.8464256003499,0.043070342905292804,89.0685372538865,2.07764257648441,156.646563202143,3.65399027763337,19.7180076427758,1.10713125450734,4.40235881134868,0.247184660940409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.0,789.0,499.0,3522.0,36.0,461.0,4.0,15.0,249.0,460.0,32.0,11.0
